label_disease_nm,gender,age,breed,eye_position,age_mean
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,7,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,7,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,7,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,7,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,수컷,2,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,4,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,2,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,4,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,2,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,4,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,수컷,2,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,3,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,3,Abyssinian,Right Eye,5.19
각막부골편,암컷,3,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,4,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,수컷,2,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,2,Abyssinian,Right Eye,5.19
각막부골편,암컷,3,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,10,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,4,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,수컷,2,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,10,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,1,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,4,Abyssinian,Left Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,수컷,5,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,수컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,수컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,12,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Right Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,0,Abyssinian,Left Eye,5.19
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,수컷,15,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,수컷,15,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,수컷,15,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,수컷,15,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,수컷,15,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,3,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Right Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,1,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Left Eye,7.27
각막부골편,암컷,12,American Shorthair,Right Eye,7.27
각막부골편,수컷,15,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,0,American Shorthair,Right Eye,7.27
각막부골편,암컷,0,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,0,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,수컷,4,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,수컷,0,American Shorthair,Right Eye,7.27
각막부골편,수컷,0,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,0,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,0,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,수컷,0,American Shorthair,Left Eye,7.27
각막부골편,수컷,4,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,암컷,6,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,0,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,0,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Left Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Left Eye,7.27
각막부골편,암컷,9,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,6,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
각막부골편,암컷,4,American Shorthair,Left Eye,7.27
각막부골편,수컷,2,American Shorthair,Right Eye,7.27
